,Unnamed: 0,model_name,model_size,token_id,final_text,strategy,cpu_time,cuda_time,cpu_memory_usage,cuda_memory_usage,self_cpu_memory_usage,self_cuda_memory_usage
759,759.0,facebook/opt-350m,331196416,59,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Spe",cpu,149491.0,0.0,2006792,0,-318942818,0
760,760.0,facebook/opt-350m,331196416,60,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers",cpu,153007.0,0.0,2012936,0,-322050956,0
761,761.0,facebook/opt-350m,331196416,61,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau",cpu,437647.0,0.0,2019080,0,-327051358,0
762,762.0,facebook/opt-350m,331196416,62,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.",cpu,453849.0,0.0,2025224,0,-329249368,0
763,763.0,facebook/opt-350m,331196416,63,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.
",cpu,420204.0,0.0,2031368,0,-330766434,0
764,764.0,facebook/opt-350m,331196416,64,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

",cpu,438690.0,0.0,2037512,0,-339793068,0
765,765.0,facebook/opt-350m,331196416,65,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Mac",cpu,450259.0,0.0,2043656,0,-342084914,0
766,766.0,facebook/opt-350m,331196416,66,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaul",cpu,430738.0,0.0,2049800,0,-341390728,0
767,767.0,facebook/opt-350m,331196416,67,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay",cpu,412319.0,0.0,2055944,0,-349144223,0
768,768.0,facebook/opt-350m,331196416,68,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was",cpu,452503.0,0.0,2062088,0,-356323292,0
769,769.0,facebook/opt-350m,331196416,69,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born",cpu,150404.0,0.0,2068232,0,-359324106,0
770,770.0,facebook/opt-350m,331196416,70,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in",cpu,152666.0,0.0,2074376,0,-358829584,0
771,771.0,facebook/opt-350m,331196416,71,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Her",cpu,155504.0,0.0,2080520,0,-364742759,0
772,772.0,facebook/opt-350m,331196416,72,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herels",cpu,155836.0,0.0,2086664,0,-368325876,0
773,773.0,facebook/opt-350m,331196416,73,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsme",cpu,153765.0,0.0,2092808,0,-370974858,0
774,774.0,facebook/opt-350m,331196416,74,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath",cpu,153805.0,0.0,2098952,0,-374755904,0
775,775.0,facebook/opt-350m,331196416,75,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath,",cpu,153268.0,0.0,2105096,0,-379304458,0
776,776.0,facebook/opt-350m,331196416,76,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co",cpu,151542.0,0.0,2111240,0,-383861184,0
777,777.0,facebook/opt-350m,331196416,77,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kil",cpu,158501.0,0.0,2117384,0,-385916250,0
778,778.0,facebook/opt-350m,331196416,78,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilk",cpu,158318.0,0.0,2123528,0,-389492700,0
779,779.0,facebook/opt-350m,331196416,79,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny",cpu,162605.0,0.0,2129672,0,-392993246,0
780,780.0,facebook/opt-350m,331196416,80,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny.",cpu,159012.0,0.0,2135816,0,-397517960,0
781,781.0,facebook/opt-350m,331196416,81,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since",cpu,161423.0,0.0,2141960,0,-401957650,0
782,782.0,facebook/opt-350m,331196416,82,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993",cpu,431487.0,0.0,2148104,0,-410588968,0
783,783.0,facebook/opt-350m,331196416,83,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993,",cpu,153383.0,0.0,2154248,0,-413650586,0
784,784.0,facebook/opt-350m,331196416,84,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he",cpu,155621.0,0.0,2160392,0,-413140724,0
785,785.0,facebook/opt-350m,331196416,85,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has",cpu,153596.0,0.0,2166536,0,-419320386,0
786,786.0,facebook/opt-350m,331196416,86,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been",cpu,159403.0,0.0,2172680,0,-420283212,0
787,787.0,facebook/opt-350m,331196416,87,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a",cpu,155796.0,0.0,2178824,0,-430744111,0
788,788.0,facebook/opt-350m,331196416,88,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student",cpu,535991.0,0.0,2184968,0,-431668808,0
789,789.0,facebook/opt-350m,331196416,89,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of",cpu,481328.0,0.0,2191112,0,-435271686,0
790,790.0,facebook/opt-350m,331196416,90,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of U",cpu,463509.0,0.0,2197256,0,-440568292,0
791,791.0,facebook/opt-350m,331196416,91,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD",cpu,463575.0,0.0,2203400,0,-446344790,0
792,792.0,facebook/opt-350m,331196416,92,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's",cpu,522900.0,0.0,2209544,0,-450594744,0
793,793.0,facebook/opt-350m,331196416,93,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's M",cpu,462387.0,0.0,2215688,0,-450885710,0
794,794.0,facebook/opt-350m,331196416,94,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's Mornings",cpu,157039.0,0.0,2221832,0,-460676020,0
795,795.0,facebook/opt-350m,331196416,95,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's Morningside",cpu,158160.0,0.0,2227976,0,-457886882,0
796,796.0,facebook/opt-350m,331196416,96,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's Morningside Un",cpu,159334.0,0.0,2234120,0,-465121176,0
797,797.0,facebook/opt-350m,331196416,97,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's Morningside University",cpu,158711.0,0.0,2240264,0,-468221710,0
798,798.0,facebook/opt-350m,331196416,98,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's Morningside University conserv",cpu,158268.0,0.0,2246408,0,-473717276,0
799,799.0,facebook/opt-350m,331196416,99,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The dragon created an English greeting during the 15 years it lived at the temple.</s>Rory Macaulay

Rory Macaulay (born 6 February 1970) is an English singer-songwriter, composer, educator, author, as well as a principal speaker in the North London Speakers Bureau.

Macaulay was born in Herelsmeath, Co Kilkenny. Since 1993, he has been a student of UCD's Morningside University conservatory",cpu,163907.0,0.0,2252552,0,-481108786,0
800,800.0,facebook/opt-1.3b,1315758080,0,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.
",cpu,650291.0,0.0,-137889480,0,-364289472,0
801,801.0,facebook/opt-1.3b,1315758080,1,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

",cpu,605562.0,0.0,3099408,0,-226878866,0
802,802.0,facebook/opt-1.3b,1315758080,2,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe",cpu,589628.0,0.0,3111696,0,-235918224,0
803,803.0,facebook/opt-1.3b,1315758080,3,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe
",cpu,583086.0,0.0,3123984,0,-239297130,0
804,804.0,facebook/opt-1.3b,1315758080,4,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

",cpu,357006.0,0.0,3136272,0,-246864600,0
805,805.0,facebook/opt-1.3b,1315758080,5,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest",cpu,358025.0,0.0,3148560,0,-254208543,0
806,806.0,facebook/opt-1.3b,1315758080,6,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Twe",cpu,358449.0,0.0,3160848,0,-257132656,0
807,807.0,facebook/opt-1.3b,1315758080,7,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets",cpu,368722.0,0.0,3173136,0,-265359794,0
808,808.0,facebook/opt-1.3b,1315758080,8,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets
",cpu,357565.0,0.0,3185424,0,-272589064,0
809,809.0,facebook/opt-1.3b,1315758080,9,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

",cpu,367439.0,0.0,3197712,0,-274898326,0
810,810.0,facebook/opt-1.3b,1315758080,10,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About",cpu,337373.0,0.0,3210000,0,-281148748,0
811,811.0,facebook/opt-1.3b,1315758080,11,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The",cpu,339846.0,0.0,3222288,0,-286468486,0
812,812.0,facebook/opt-1.3b,1315758080,12,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review",cpu,337105.0,0.0,3234576,0,-295616200,0
813,813.0,facebook/opt-1.3b,1315758080,13,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother",cpu,338999.0,0.0,3246864,0,-300793314,0
814,814.0,facebook/opt-1.3b,1315758080,14,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth",cpu,362776.0,0.0,3259152,0,-306276924,0
815,815.0,facebook/opt-1.3b,1315758080,15,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News",cpu,359263.0,0.0,3271440,0,-312803550,0
816,816.0,facebook/opt-1.3b,1315758080,16,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News
",cpu,378470.0,0.0,3283728,0,-318167216,0
817,817.0,facebook/opt-1.3b,1315758080,17,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

",cpu,353158.0,0.0,3296016,0,-327300518,0
818,818.0,facebook/opt-1.3b,1315758080,18,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The",cpu,349789.0,0.0,3308304,0,-332271068,0
819,819.0,facebook/opt-1.3b,1315758080,19,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The Review",cpu,355168.0,0.0,3320592,0,-339579394,0
820,820.0,facebook/opt-1.3b,1315758080,20,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The Review Mother",cpu,352869.0,0.0,3332880,0,-346482600,0
821,821.0,facebook/opt-1.3b,1315758080,21,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The Review Mother Earth",cpu,361535.0,0.0,3345168,0,-350814338,0
822,822.0,facebook/opt-1.3b,1315758080,22,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The Review Mother Earth News",cpu,370359.0,0.0,3357456,0,-360370240,0
823,823.0,facebook/opt-1.3b,1315758080,23,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The Review Mother Earth News blog",cpu,379966.0,0.0,3369744,0,-364731974,0
824,824.0,facebook/opt-1.3b,1315758080,24,"</s>
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Subscribe

Latest Tweets

About The Review Mother Earth News

The Review Mother Earth News blog has",cpu,387726.0,0.0,3382032,0,-372811840,0
