,model_name,model_size,token_id,final_text,strategy,cpu_time,cuda_time,cpu_memory_usage,cuda_memory_usage,self_cpu_memory_usage,self_cuda_memory_usage
71,BlinkDL/rwkv-4-pile-169m,0,71,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the",cpu fp32,28809.0,0.0,-4,0,-462512,0
72,BlinkDL/rwkv-4-pile-169m,0,72,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple",cpu fp32,41512.0,0.0,-4,0,-462232,0
73,BlinkDL/rwkv-4-pile-169m,0,73,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works",cpu fp32,53769.0,0.0,-4,0,-462516,0
74,BlinkDL/rwkv-4-pile-169m,0,74,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of",cpu fp32,32226.0,0.0,-4,0,-462512,0
75,BlinkDL/rwkv-4-pile-169m,0,75,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic",cpu fp32,32230.0,0.0,-4,0,-462512,0
76,BlinkDL/rwkv-4-pile-169m,0,76,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research",cpu fp32,35784.0,0.0,-4,0,-462512,0
77,BlinkDL/rwkv-4-pile-169m,0,77,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research,",cpu fp32,33108.0,0.0,-4,0,-462512,0
78,BlinkDL/rwkv-4-pile-169m,0,78,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such",cpu fp32,29815.0,0.0,-4,0,-462516,0
79,BlinkDL/rwkv-4-pile-169m,0,79,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as",cpu fp32,31026.0,0.0,-4,0,-462516,0
80,BlinkDL/rwkv-4-pile-169m,0,80,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying",cpu fp32,39477.0,0.0,-4,0,-462512,0
81,BlinkDL/rwkv-4-pile-169m,0,81,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the",cpu fp32,27703.0,0.0,-4,0,-465584,0
82,BlinkDL/rwkv-4-pile-169m,0,82,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological",cpu fp32,42073.0,0.0,-4,0,-462512,0
83,BlinkDL/rwkv-4-pile-169m,0,83,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins",cpu fp32,39617.0,0.0,-4,0,-462512,0
84,BlinkDL/rwkv-4-pile-169m,0,84,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of",cpu fp32,25627.0,0.0,-4,0,-462232,0
85,BlinkDL/rwkv-4-pile-169m,0,85,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern",cpu fp32,29526.0,0.0,-4,0,-465584,0
86,BlinkDL/rwkv-4-pile-169m,0,86,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans",cpu fp32,35954.0,0.0,-4,0,-462512,0
87,BlinkDL/rwkv-4-pile-169m,0,87,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through",cpu fp32,40861.0,0.0,-4,0,-462512,0
88,BlinkDL/rwkv-4-pile-169m,0,88,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification",cpu fp32,45593.0,0.0,-4,0,-462512,0
89,BlinkDL/rwkv-4-pile-169m,0,89,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with",cpu fp32,41875.0,0.0,-4,0,-462512,0
90,BlinkDL/rwkv-4-pile-169m,0,90,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes",cpu fp32,46882.0,0.0,-4,0,-465584,0
91,BlinkDL/rwkv-4-pile-169m,0,91,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of",cpu fp32,31806.0,0.0,-4,0,-462512,0
92,BlinkDL/rwkv-4-pile-169m,0,92,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient",cpu fp32,40050.0,0.0,-4,0,-465584,0
93,BlinkDL/rwkv-4-pile-169m,0,93,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples",cpu fp32,33814.0,0.0,-4,0,-462516,0
94,BlinkDL/rwkv-4-pile-169m,0,94,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples.",cpu fp32,31825.0,0.0,-4,0,-462512,0
95,BlinkDL/rwkv-4-pile-169m,0,95,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples. Understanding",cpu fp32,53821.0,0.0,-4,0,-462512,0
96,BlinkDL/rwkv-4-pile-169m,0,96,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples. Understanding the",cpu fp32,40889.0,0.0,-4,0,-462516,0
97,BlinkDL/rwkv-4-pile-169m,0,97,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples. Understanding the conservation",cpu fp32,33127.0,0.0,-4,0,-462512,0
98,BlinkDL/rwkv-4-pile-169m,0,98,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples. Understanding the conservation of",cpu fp32,34328.0,0.0,-4,0,-462512,0
99,BlinkDL/rwkv-4-pile-169m,0,99,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Pacified to pass boring exams, the scientists isolated the unknown dragons, accurately tracked their movements, and recorded the sounds. A group of nurses at Shang Hui University of Science and Technology Hong Kong discovered dragons and passed the test, called the Perlmutter Caring Report. But their research drives home why the Chinese have continued to seek information and information beyond the simple works of basic research, such as studying the biological origins of modern humans through identification with genes of ancient peoples. Understanding the conservation of huge",cpu fp32,30532.0,0.0,-4,0,-462512,0
100,BlinkDL/rwkv-4-pile-430m,0,0,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.
",cpu fp32,1101143.0,0.0,8355836,0,-9077412,0
101,BlinkDL/rwkv-4-pile-430m,0,1,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

",cpu fp32,153861.0,0.0,-7864324,0,-8757656,0
102,BlinkDL/rwkv-4-pile-430m,0,2,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""",cpu fp32,64455.0,0.0,-4,0,-893620,0
103,BlinkDL/rwkv-4-pile-430m,0,3,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scan",cpu fp32,60102.0,0.0,-4,0,-893620,0
104,BlinkDL/rwkv-4-pile-430m,0,4,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanl",cpu fp32,52825.0,0.0,-4,0,-893616,0
105,BlinkDL/rwkv-4-pile-430m,0,5,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance",cpu fp32,57902.0,0.0,-4,0,-897716,0
106,BlinkDL/rwkv-4-pile-430m,0,6,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said",cpu fp32,70038.0,0.0,-4,0,-893616,0
107,BlinkDL/rwkv-4-pile-430m,0,7,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that",cpu fp32,71788.0,0.0,-4,0,-893616,0
108,BlinkDL/rwkv-4-pile-430m,0,8,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of",cpu fp32,71841.0,0.0,-4,0,-893620,0
109,BlinkDL/rwkv-4-pile-430m,0,9,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the",cpu fp32,69560.0,0.0,-4,0,-893616,0
110,BlinkDL/rwkv-4-pile-430m,0,10,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data",cpu fp32,59754.0,0.0,-4,0,-893340,0
111,BlinkDL/rwkv-4-pile-430m,0,11,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists",cpu fp32,60762.0,0.0,-4,0,-893336,0
112,BlinkDL/rwkv-4-pile-430m,0,12,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked",cpu fp32,66713.0,0.0,-4,0,-893340,0
113,BlinkDL/rwkv-4-pile-430m,0,13,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at",cpu fp32,57530.0,0.0,-4,0,-893616,0
114,BlinkDL/rwkv-4-pile-430m,0,14,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more",cpu fp32,68322.0,0.0,-4,0,-893620,0
115,BlinkDL/rwkv-4-pile-430m,0,15,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than",cpu fp32,63296.0,0.0,-4,0,-893616,0
116,BlinkDL/rwkv-4-pile-430m,0,16,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50",cpu fp32,67385.0,0.0,-4,0,-893616,0
117,BlinkDL/rwkv-4-pile-430m,0,17,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 %",cpu fp32,68113.0,0.0,-4,0,-893616,0
118,BlinkDL/rwkv-4-pile-430m,0,18,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of",cpu fp32,60256.0,0.0,-4,0,-893616,0
119,BlinkDL/rwkv-4-pile-430m,0,19,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images",cpu fp32,64653.0,0.0,-4,0,-893616,0
120,BlinkDL/rwkv-4-pile-430m,0,20,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were",cpu fp32,56210.0,0.0,-4,0,-897712,0
121,BlinkDL/rwkv-4-pile-430m,0,21,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually",cpu fp32,58793.0,0.0,-4,0,-893336,0
122,BlinkDL/rwkv-4-pile-430m,0,22,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from",cpu fp32,67549.0,0.0,-4,0,-897712,0
123,BlinkDL/rwkv-4-pile-430m,0,23,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons",cpu fp32,64422.0,0.0,-4,0,-893620,0
124,BlinkDL/rwkv-4-pile-430m,0,24,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather",cpu fp32,66027.0,0.0,-4,0,-893340,0
125,BlinkDL/rwkv-4-pile-430m,0,25,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than",cpu fp32,70751.0,0.0,-4,0,-893620,0
126,BlinkDL/rwkv-4-pile-430m,0,26,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than rept",cpu fp32,69064.0,0.0,-4,0,-893616,0
127,BlinkDL/rwkv-4-pile-430m,0,27,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles",cpu fp32,59797.0,0.0,-4,0,-897436,0
128,BlinkDL/rwkv-4-pile-430m,0,28,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,""",cpu fp32,81601.0,0.0,-4,0,-893616,0
129,BlinkDL/rwkv-4-pile-430m,0,29,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he",cpu fp32,66415.0,0.0,-4,0,-893616,0
130,BlinkDL/rwkv-4-pile-430m,0,30,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said",cpu fp32,62779.0,0.0,-4,0,-893336,0
131,BlinkDL/rwkv-4-pile-430m,0,31,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.",cpu fp32,75603.0,0.0,-4,0,-893616,0
132,BlinkDL/rwkv-4-pile-430m,0,32,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.
",cpu fp32,69397.0,0.0,-4,0,-893616,0
133,BlinkDL/rwkv-4-pile-430m,0,33,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.

",cpu fp32,66287.0,0.0,-4,0,-893616,0
134,BlinkDL/rwkv-4-pile-430m,0,34,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.

""",cpu fp32,71263.0,0.0,-4,0,-893616,0
135,BlinkDL/rwkv-4-pile-430m,0,35,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.

""People",cpu fp32,47687.0,0.0,-4,0,-893620,0
136,BlinkDL/rwkv-4-pile-430m,0,36,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.

""People have",cpu fp32,47806.0,0.0,-4,0,-893336,0
137,BlinkDL/rwkv-4-pile-430m,0,37,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

""Scanlance said that of the data scientists looked at more than 50 % of images were actually from dragons rather than reptiles,"" he said.

""People have been",cpu fp32,55260.0,0.0,-4,0,-893616,0
